Community_ID,SolarEnergy_aspect1,SolarEnergy_aspect2,SolarEnergy_aspect3,SolarEnergy_aspect4,SolarEnergy_aspect5,Behavioural_aspect1,Behavioural_aspect2,Behavioural_aspect3,Behavioural_aspect4,Behavioural_aspect5,Power_Consumption
CC169143,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC175750,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC151453,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC139244,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC200734,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC122935,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC165702,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC167984,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC131619,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC125780,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC164576,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC139423,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC133280,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC124479,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC158574,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC148643,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC132324,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC139484,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC158683,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC166392,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC122585,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC183972,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC190417,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC182438,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC156588,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC142783,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC159151,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC181166,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC125282,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC113877,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC203194,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC171951,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC150508,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC114763,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC130955,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC167204,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC160198,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC114028,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC150962,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC130001,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC206938,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC172484,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC140398,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC205144,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC161055,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC111921,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC206674,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC172650,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC131317,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC149306,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC157669,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC203360,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC138758,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC158584,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC156484,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC203838,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC165255,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC194208,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC159744,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC160679,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC171245,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC193257,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC162344,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC209431,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC159300,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC143638,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC198695,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC209155,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC181236,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC134087,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC127457,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC136195,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC151380,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC165280,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC146232,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC140763,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC211910,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC138428,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC172924,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC136465,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC202561,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC212870,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC146356,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC210569,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC167009,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC190742,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC113991,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC162291,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC138986,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC131018,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC152077,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC192828,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC185562,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC213729,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC123513,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC118141,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC144245,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC128460,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC206430,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC182668,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC134908,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC153251,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC139474,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC116427,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC202044,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC186764,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC211421,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC123862,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC171551,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC129999,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC188777,NoSolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC187569,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC206569,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC187564,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC213273,NoSolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,Slabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC178360,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC145001,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsNotEquipped,Uncontrolled
CC167012,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Uncontrolled
CC158260,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsEquipped,Controlled
CC166065,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC184318,SolarPowerEquipped,AddnlSolarPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC210346,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC161947,NoSolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC176418,NoSolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsAllTime,NoSlabs,NoAuto-Off,StreetLightsEquipped,Controlled
CC214017,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,Slabs,Auto-Off,StreetLightsEquipped,Controlled
CC138757,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,NoAwareness,ACsOnNeed,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC113267,SolarPowerEquipped,AddnlSolarPower,MinPowerEnabled,BatteriesEquipped,DCtoACEquipped,Awareness,ACsAllTime,NoSlabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC177229,SolarPowerEquipped,NoAddnlPower,MinPowerEnabled,BatteriesEquipped,DCtoACnotEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsNotEquipped,Controlled
CC160141,SolarPowerEquipped,NoAddnlPower,MinPowerNotEnabled,BatteriesNotEquipped,DCtoACEquipped,Awareness,ACsOnNeed,Slabs,Auto-Off,StreetLightsEquipped,Controlled
